Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Weekday
569.0,15.0,5.2,30.0,2.0,1963.0,-11.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
546.0,16.0,4.4,33.0,1.6,1963.0,-10.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
481.0,17.0,3.5,37.0,1.8,1963.0,-9.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
384.0,18.0,2.5,41.0,1.0,1974.0,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275.0,19.0,1.5,48.0,0.4,1878.0,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
298.0,20.0,0.8,51.0,1.4,1848.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
321.0,21.0,-0.1,55.0,0.7,1654.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
289.0,22.0,-0.5,55.0,0.6,1655.0,-8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
265.0,23.0,-0.1,54.0,1.3,1570.0,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
326.0,0.0,-0.2,55.0,1.0,1629.0,-8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280.0,1.0,-0.2,54.0,0.5,1747.0,-8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
243.0,2.0,0.2,52.0,0.7,1726.0,-8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169.0,3.0,0.3,53.0,0.5,1748.0,-8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71.0,4.0,0.4,52.0,1.6,1816.0,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,5.0,0.3,74.0,1.0,178.0,-3.7,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0
9.0,6.0,-0.5,90.0,0.9,91.0,-1.9,0.0,2.5,2.7,0.0,0.0,0.0,0.0,1.0,0.0
20.0,7.0,-0.4,92.0,1.1,121.0,-1.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,8.0,-0.2,90.0,1.2,378.0,-1.6,0.0,0.0,4.1,0.0,0.0,0.0,0.0,1.0,0.0
31.0,9.0,0.2,90.0,1.0,305.0,-1.2,0.0,1.6,4.3,0.0,0.0,0.0,0.0,1.0,0.0
19.0,10.0,0.5,91.0,0.4,143.0,-0.8,0.0,0.0,4.3,0.0,0.0,0.0,0.0,1.0,0.0
58.0,11.0,0.9,92.0,0.9,137.0,-0.2,0.03,0.0,3.9,0.0,0.0,0.0,0.0,1.0,0.0
119.0,12.0,2.3,88.0,0.3,245.0,0.5,0.28,0.0,3.1,0.0,0.0,0.0,0.0,1.0,0.0
182.0,13.0,3.3,87.0,1.1,230.0,1.3,0.54,0.0,2.1,0.0,0.0,0.0,0.0,1.0,0.0
235.0,14.0,4.2,85.0,0.7,325.0,1.8,0.65,0.0,1.4,0.0,0.0,0.0,0.0,1.0,0.0
180.0,15.0,6.7,63.0,1.5,715.0,0.1,0.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
214.0,16.0,5.4,71.0,3.5,622.0,0.5,0.2,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0
226.0,17.0,3.6,65.0,4.3,1061.0,-2.3,0.03,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0
210.0,18.0,2.0,61.0,3.0,2000.0,-4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
181.0,19.0,1.6,53.0,4.0,2000.0,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165.0,20.0,0.6,57.0,3.9,1954.0,-6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167.0,21.0,0.0,59.0,3.0,1862.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152.0,22.0,-1.0,56.0,1.5,2000.0,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148.0,23.0,-1.4,43.0,4.3,2000.0,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125.0,0.0,-2.5,39.0,3.4,2000.0,-14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
111.0,1.0,-3.4,36.0,3.8,2000.0,-16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
67.0,2.0,-4.2,35.0,3.4,2000.0,-17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45.0,3.0,-4.7,38.0,2.4,2000.0,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
44.0,4.0,-5.2,35.0,3.2,2000.0,-18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
86.0,5.0,-5.6,38.0,3.2,1974.0,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
136.0,6.0,-5.9,39.0,2.9,1979.0,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
325.0,7.0,-6.0,39.0,3.1,1996.0,-17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
653.0,8.0,-6.0,38.0,3.6,1994.0,-18.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
326.0,9.0,-5.9,36.0,1.5,1941.0,-18.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
212.0,10.0,-5.3,32.0,1.5,2000.0,-19.4,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
226.0,11.0,-4.7,36.0,3.8,2000.0,-17.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
247.0,12.0,-5.2,33.0,1.5,1973.0,-19.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
241.0,13.0,-5.4,32.0,1.5,1986.0,-19.5,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
253.0,14.0,-5.4,31.0,4.1,1945.0,-19.9,1.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
269.0,15.0,-5.5,33.0,1.5,2000.0,-19.2,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
277.0,16.0,-6.0,40.0,4.0,2000.0,-17.4,0.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
361.0,17.0,-7.1,44.0,4.2,2000.0,-17.3,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
557.0,18.0,-7.9,43.0,3.3,2000.0,-18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
371.0,19.0,-8.6,45.0,3.9,2000.0,-18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
254.0,20.0,-9.3,49.0,3.8,2000.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
266.0,21.0,-9.7,51.0,2.5,2000.0,-17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
222.0,22.0,-10.2,50.0,3.0,2000.0,-18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
174.0,23.0,-10.7,53.0,1.2,2000.0,-18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
133.0,0.0,-11.0,51.0,1.1,2000.0,-19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
127.0,1.0,-11.2,51.0,1.1,2000.0,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
95.0,2.0,-11.5,50.0,0.7,2000.0,-19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54.0,3.0,-11.6,50.0,2.2,1995.0,-19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46.0,4.0,-11.6,47.0,2.1,1982.0,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
65.0,5.0,-11.6,45.0,2.8,1951.0,-21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
104.0,6.0,-11.8,47.0,2.5,1973.0,-20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
280.0,7.0,-12.1,50.0,2.3,1929.0,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
580.0,8.0,-12.3,52.0,1.3,1914.0,-20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
275.0,9.0,-11.8,46.0,2.9,1956.0,-21.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
184.0,10.0,-10.5,45.0,3.3,1855.0,-20.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
201.0,11.0,-9.4,42.0,3.1,1815.0,-19.9,0.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
228.0,12.0,-8.3,35.0,2.9,1967.0,-21.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
225.0,13.0,-6.9,37.0,2.4,1955.0,-19.1,1.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
258.0,14.0,-5.4,32.0,2.0,1930.0,-19.5,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
250.0,15.0,-5.8,30.0,2.8,2000.0,-20.6,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
248.0,16.0,-6.0,29.0,2.8,1983.0,-21.2,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
305.0,17.0,-7.0,32.0,2.6,2000.0,-20.9,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
529.0,18.0,-7.7,36.0,1.0,2000.0,-20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
350.0,19.0,-8.2,43.0,1.1,2000.0,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
260.0,20.0,-8.4,42.0,1.0,2000.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
270.0,21.0,-8.8,43.0,1.4,1999.0,-19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
256.0,22.0,-9.0,45.0,1.3,1999.0,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
173.0,23.0,-9.3,47.0,2.1,2000.0,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
168.0,0.0,-9.5,48.0,1.3,1996.0,-18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
183.0,1.0,-10.2,52.0,1.6,1997.0,-18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
120.0,2.0,-10.4,53.0,1.8,1949.0,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79.0,3.0,-10.9,55.0,1.8,1913.0,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41.0,4.0,-11.4,58.0,1.3,1907.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
68.0,5.0,-11.5,58.0,1.1,1923.0,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109.0,6.0,-11.9,57.0,1.1,1974.0,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
310.0,7.0,-11.7,53.0,1.6,1998.0,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
591.0,8.0,-11.4,47.0,3.3,2000.0,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
340.0,9.0,-11.1,46.0,3.4,1981.0,-20.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
202.0,10.0,-9.5,39.0,2.1,1875.0,-20.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
251.0,11.0,-8.1,35.0,1.8,1806.0,-20.9,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
267.0,12.0,-6.5,30.0,2.9,1945.0,-21.2,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
251.0,13.0,-5.8,28.0,2.9,1887.0,-21.4,1.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
240.0,14.0,-4.7,27.0,2.9,1883.0,-20.8,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
240.0,15.0,-4.9,26.0,3.1,1887.0,-21.5,0.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
278.0,16.0,-4.5,26.0,2.2,2000.0,-21.1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
392.0,17.0,-5.6,29.0,1.7,2000.0,-20.8,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
537.0,18.0,-6.6,33.0,1.1,2000.0,-20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
373.0,19.0,-6.6,31.0,1.6,2000.0,-20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
263.0,20.0,-7.6,35.0,0.8,2000.0,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
271.0,21.0,-8.3,39.0,1.0,2000.0,-19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
271.0,22.0,-8.9,39.0,0.1,2000.0,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
174.0,23.0,-9.2,44.0,0.4,1978.0,-19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
171.0,0.0,-9.5,50.0,0.6,1953.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
170.0,1.0,-9.8,48.0,0.8,2000.0,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
107.0,2.0,-10.6,44.0,0.8,1903.0,-20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80.0,3.0,-10.7,48.0,0.4,1651.0,-19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.0,4.0,-11.0,50.0,0.8,1718.0,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
62.0,5.0,-10.8,48.0,0.8,1648.0,-19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
108.0,6.0,-11.0,55.0,0.8,1541.0,-18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
279.0,7.0,-10.9,57.0,1.1,1387.0,-17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
621.0,8.0,-10.4,54.0,1.1,1432.0,-17.9,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
305.0,9.0,-9.4,44.0,0.5,1680.0,-19.4,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
189.0,10.0,-7.7,43.0,0.9,1555.0,-18.1,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
247.0,11.0,-6.1,38.0,1.0,1587.0,-18.1,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
278.0,12.0,-4.9,34.0,1.3,1768.0,-18.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
282.0,13.0,-3.8,32.0,0.9,1827.0,-18.1,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
294.0,14.0,-2.7,28.0,0.7,1857.0,-18.7,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
301.0,15.0,-2.5,29.0,1.1,1667.0,-18.1,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
335.0,16.0,-2.4,28.0,0.9,1878.0,-18.4,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
382.0,17.0,-2.9,31.0,0.6,1723.0,-17.7,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
612.0,18.0,-3.5,35.0,1.1,1414.0,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
410.0,19.0,-4.2,40.0,0.9,1216.0,-15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
277.0,20.0,-4.8,43.0,1.1,1397.0,-15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
316.0,21.0,-4.8,45.0,0.8,1351.0,-14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
309.0,22.0,-4.9,44.0,1.1,1369.0,-15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
211.0,23.0,-5.6,53.0,1.2,1290.0,-13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
227.0,0.0,-5.7,53.0,0.6,1262.0,-13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
241.0,1.0,-6.3,57.0,0.4,1148.0,-13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
162.0,2.0,-6.8,58.0,0.4,1089.0,-13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
110.0,3.0,-6.9,56.0,0.5,1111.0,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69.0,4.0,-7.1,59.0,0.8,1058.0,-13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
68.0,5.0,-7.5,64.0,0.9,989.0,-13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
129.0,6.0,-7.4,64.0,0.7,906.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
285.0,7.0,-7.0,63.0,0.6,865.0,-12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
658.0,8.0,-6.6,64.0,1.1,791.0,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
330.0,9.0,-5.9,60.0,0.6,691.0,-12.4,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
221.0,10.0,-4.6,52.0,0.8,648.0,-12.9,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
279.0,11.0,-2.9,46.0,1.0,809.0,-12.9,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
309.0,12.0,-2.5,43.0,0.7,895.0,-13.3,0.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
325.0,13.0,-1.6,40.0,0.3,868.0,-13.4,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
329.0,14.0,-0.7,39.0,0.8,826.0,-12.9,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
342.0,15.0,0.1,35.0,1.5,946.0,-13.5,0.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
354.0,16.0,0.0,37.0,0.6,994.0,-12.9,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
464.0,17.0,-0.2,39.0,0.8,1016.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
682.0,18.0,0.1,43.0,0.9,1485.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
451.0,19.0,0.6,41.0,1.2,1550.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
320.0,20.0,0.9,42.0,1.2,1113.0,-10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
300.0,21.0,0.7,47.0,2.7,1283.0,-9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
296.0,22.0,-0.1,49.0,2.0,870.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
247.0,23.0,-1.3,60.0,2.5,792.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
217.0,0.0,-2.6,73.0,3.4,787.0,-6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
302.0,1.0,-3.4,76.0,2.9,582.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
228.0,2.0,-4.1,73.0,2.1,567.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129.0,3.0,-4.5,71.0,1.6,651.0,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80.0,4.0,-5.0,70.0,2.7,702.0,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,5.0,-5.6,72.0,2.0,662.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66.0,6.0,-6.1,69.0,2.9,765.0,-10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90.0,7.0,-6.7,64.0,2.1,977.0,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
190.0,8.0,-7.3,62.0,2.6,1112.0,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
195.0,9.0,-7.2,47.0,2.8,1724.0,-16.6,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201.0,10.0,-6.2,42.0,2.3,1893.0,-17.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
239.0,11.0,-5.2,30.0,4.0,1991.0,-20.1,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252.0,12.0,-4.1,28.0,3.8,1998.0,-19.9,1.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
296.0,13.0,-3.7,23.0,4.0,1980.0,-21.8,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
292.0,14.0,-3.4,22.0,4.3,1966.0,-22.1,1.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
291.0,15.0,-3.3,22.0,1.5,2000.0,-22.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
258.0,16.0,-3.3,24.0,3.5,2000.0,-21.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
277.0,17.0,-4.6,26.0,2.6,2000.0,-21.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
212.0,18.0,-5.3,28.0,3.5,2000.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173.0,19.0,-6.0,32.0,2.4,2000.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
143.0,20.0,-6.6,37.0,3.4,2000.0,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159.0,21.0,-7.1,39.0,3.2,2000.0,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155.0,22.0,-7.6,41.0,1.6,2000.0,-18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142.0,23.0,-8.0,41.0,2.2,2000.0,-18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,0.0,-8.1,41.0,2.0,2000.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146.0,1.0,-8.4,40.0,1.6,2000.0,-19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
132.0,2.0,-8.7,40.0,2.8,2000.0,-19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100.0,3.0,-9.0,40.0,3.1,2000.0,-20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.0,4.0,-9.5,40.0,1.9,2000.0,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,5.0,-9.7,41.0,3.1,2000.0,-20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39.0,6.0,-9.9,42.0,2.3,2000.0,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53.0,7.0,-10.2,42.0,2.3,2000.0,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94.0,8.0,-10.7,43.0,0.9,2000.0,-20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122.0,9.0,-10.5,38.0,1.1,1950.0,-22.1,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142.0,10.0,-8.5,31.0,1.5,1997.0,-22.6,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189.0,11.0,-7.2,29.0,1.8,1926.0,-22.2,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
216.0,12.0,-4.9,25.0,2.6,1966.0,-21.9,1.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
223.0,13.0,-4.5,25.0,3.2,1989.0,-21.6,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
268.0,14.0,-3.2,26.0,3.1,1933.0,-20.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
278.0,15.0,-2.5,28.0,2.0,2000.0,-18.5,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
256.0,16.0,-2.7,31.0,2.3,2000.0,-17.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266.0,17.0,-3.8,35.0,2.4,2000.0,-17.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
204.0,18.0,-4.7,37.0,1.8,2000.0,-17.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
157.0,19.0,-5.6,39.0,1.1,2000.0,-17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
166.0,20.0,-6.0,42.0,0.8,2000.0,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,21.0,-6.5,45.0,0.7,2000.0,-16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172.0,22.0,-6.6,50.0,0.6,1990.0,-15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138.0,23.0,-6.9,53.0,0.7,2000.0,-14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151.0,0.0,-5.9,50.0,0.6,2000.0,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97.0,1.0,-5.3,48.0,0.4,1664.0,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38.0,2.0,-5.0,65.0,0.4,990.0,-10.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0
32.0,3.0,-5.3,76.0,1.0,767.0,-8.8,0.0,0.3,0.5,0.0,0.0,0.0,0.0,1.0,1.0
29.0,4.0,-5.4,81.0,0.7,270.0,-8.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,1.0
27.0,5.0,-5.3,81.0,0.9,923.0,-8.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0
45.0,6.0,-5.2,85.0,0.9,271.0,-7.3,0.0,0.4,1.3,0.0,0.0,0.0,0.0,1.0,1.0
